Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1565360041235, 196, ESTIMATION, -,[[0.010571324142345106; 0.029850976542529405; 0.006042436154522032]], 0.8114803758015159, 
1565360041238, 114, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.00807942742567091; 0.03440457596534283; 0.004288168823319369]], 0.5763125174669087, 
1565360041258, 179, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.01064696632840228; 0.029673399922948804; 0.006164272175600023]], 0.8226762652493019, 
1565360111411, 126, ESTIMATION, -,[[0.010551689260993785; 0.029862922543053717; 0.006025544587280248]], 0.8050869514618034, 
1565360111417, 109, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011905346581446187; 0.03379854748902292; 0.00678831693765101]], 1.7149046810186015, 
1565360111435, 145, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010551689260993785; 0.029862922543053717; 0.006025544587280248]], 0.8050869514618034, 
1565360111462, 161, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007420135652596852; 0.029720085344898003; 0.006784858591037781]], 0.4082575070671513, 
1565360111512, 144, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.010101689247480911; 0.028871749693905227; 0.0057475460209389356]], 0.6500578218327454, 
1565360111514, 146, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.008130258940616353; 0.03445225082892638; 0.004164375864665495]], 0.5768287320221539, 
1565360111520, 172, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010641758161064037; 0.029649449687059404; 0.00617356664968491]], 0.8183699270388517, 
1565360181673, 98, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.010015660970225318; 0.02874690052611426; 0.005695653612583825]], 0.6253344200556676, 
1565360181696, 141, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01190652551566405; 0.03391799628301305; 0.006786850100691366]], 1.734896186187801, 
1565360181714, 168, ESTIMATION, -,[[0.010527468970766167; 0.0298846658245315; 0.006010361399279833]], 0.7988659822478702, 
1565360181718, 139, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0075353977160059205; 0.02910788815178275; 0.0072082261231433626]], 0.40696086789492264, 
1565360181724, 161, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010527468970766167; 0.0298846658245315; 0.006010361399279833]], 0.7988659822478702, 
1565360181735, 130, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.008176570682539637; 0.03450098590948785; 0.0040537939387337765]], 0.5777879136681714, 
1565360181754, 179, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010632402244226105; 0.029634618167860935; 0.006184129129419996]], 0.8142145383491364, 
1565360251944, 137, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008555859145058013; 0.02808777512318631; 0.007187618682647628]], 0.4578759499212924, 
1565360251950, 158, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011943607492602403; 0.033957683497099725; 0.006778547142441142]], 1.7472246616498122, 
1565360251978, 194, ESTIMATION, -,[[0.010501045227331382; 0.029725818693409352; 0.00597105480106801]], 0.7781900113391677, 
1565360251985, 163, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009838908385996027; 0.028254848649358982; 0.005568107157787718]], 0.5661262059094351, 
1565360251987, 140, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010638422129899093; 0.029400699281178992; 0.006205368200823305]], 0.7985522865455037, 
1565360252002, 121, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.008033004406588507; 0.03447407967244162; 0.003964360746814572]], 0.5497928158979534, 
1565360321226, 149, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.007947340683853566; 0.03448282336751299; 0.003932110669065338]], 0.5367103841713238, 
1565360321229, 192, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010450861513282316; 0.02969794997931182; 0.005942742533072895]], 0.7639148684433289, 
1565360321232, 161, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010600966198885555; 0.02934961920564732; 0.006195592476520145]], 0.7860929283240834, 
1565360321241, 193, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008612019978844074; 0.027648749962422715; 0.007488039705559266]], 0.4562870444920053, 
1565360321242, 179, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009734790546928468; 0.028120668166510574; 0.005507351049992195]], 0.5411998213838456, 
1565360321261, 226, ESTIMATION, -,[[0.010450861513282316; 0.02969794997931182; 0.005942742533072895]], 0.7639148684433289, 
1565360321267, 223, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011938475541917733; 0.034098750498386975; 0.006774921631290342]], 1.7709306032253953, 
1565360391470, 142, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006010491661608144; 0.02955891492463411; 0.007995562758484745]], 0.3571952331405985, 
1565360391477, 173, ESTIMATION, -,[[0.01041541025559007; 0.029847685564621095; 0.00591662682570017]], 0.7646687948436542, 
1565360391504, 194, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.01041541025559007; 0.029847685564621095; 0.00591662682570017]], 0.7646687948436542, 
1565360391513, 201, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011944893672567238; 0.03446403190789333; 0.006772650945864652]], 1.8562941547157379, 
1565360391542, 176, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.0077628153571127345; 0.03461818657075028; 0.003955052220592969]], 0.5221175641069489, 
1565360391547, 173, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010585233909959175; 0.029452726026550573; 0.0062083584416543335]], 0.7900296110315079, 
1565360461727, 137, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011942964204407143; 0.03469189477026932; 0.0067694491504628855]], 1.9097963875477382, 
1565360461752, 169, ESTIMATION, -,[[0.010365932977949438; 0.029870293589952034; 0.005886864465183707]], 0.754474852982155, 
1565360461775, 185, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010365932977949438; 0.029870293589952034; 0.005886864465183707]], 0.754474852982155, 
1565360461803, 171, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.005515644872984478; 0.029942744815731576; 0.008065349316430792]], 0.35640887941392085, 
1565360461834, 202, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.007546581876686156; 0.034755989939962005; 0.003950457176355003]], 0.5033295850959341, 
1565360461842, 232, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009450828022293169; 0.027943724580575376; 0.005342455422598433]], 0.4893320928732408, 
1565360461847, 215, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010553871195609767; 0.029435613606867545; 0.006213597594937721]], 0.7826871665914432, 
1565360532018, 127, ESTIMATION, -,[[0.010312205472143546; 0.029886820816924658; 0.005856155701253104]], 0.7434544228018359, 
1565360532063, 187, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011939892391694564; 0.03491626243143909; 0.006767807205261973]], 1.9666893824978329, 
1565360532086, 211, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010312205472143546; 0.029886820816924658; 0.005856155701253104]], 0.7434544228018359, 
1565360532088, 183, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0054009869087443515; 0.030129697081953108; 0.007990063813130686]], 0.356963588841473, 
1565360532109, 183, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009309920887078158; 0.02777770671849715; 0.005263691411360331]], 0.46327605053824783, 
1565360532112, 171, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.007323661807975677; 0.03488437535045368; 0.0039424653074847165]], 0.48459746174565677, 
1565360532123, 200, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010523036550897674; 0.029412612494466313; 0.0062161982254283895]], 0.7753321265892502, 
1565360601378, 223, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.01021277916919648; 0.029969406202948; 0.0058349362683225445]], 0.7278143063063064, 
1565360601434, 248, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.007129510803904323; 0.035032097990496246; 0.0039347227043740095]], 0.46980039187513534, 
1565360601436, 245, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.005171912515335888; 0.030202010882231137; 0.0080590409244091]], 0.36047397660730474, 
1565360601439, 260, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009151089289999996; 0.02766825185550758; 0.0051983951351878875]], 0.4384897906710587, 
1565360601441, 233, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010437277170738815; 0.02943402444163505; 0.00623575227074601]], 0.7603810304084703, 
1565360601444, 286, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011864948873796232; 0.03515876587328025; 0.006765287569261803]], 1.9962149488572414, 
1565360601451, 304, ESTIMATION, -,[[0.01021277916919648; 0.029969406202948; 0.0058349362683225445]], 0.7278143063063064, 
1565360671632, 157, ESTIMATION, -,[[0.010124668558056346; 0.02997415006024853; 0.005766131221544524]], 0.7072528269461741, 
1565360671638, 155, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011876138710665634; 0.03554300953720887; 0.006750294424411242]], 2.1146981608987017, 
1565360671687, 179, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0051503511453397325; 0.030210368163481147; 0.008043090174586624]], 0.35915189395216723, 
1565360671693, 135, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.006841410220742343; 0.0350185376721915; 0.00394510496871252]], 0.44113955167655944, 
1565360671699, 178, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008939373460154798; 0.027362506002687477; 0.005062787449746858]], 0.4012696636639745, 
1565360671726, 244, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010124668558056346; 0.02997415006024853; 0.005766131221544524]], 0.7072528269461741, 
1565360671730, 209, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010395937706971146; 0.029334982128933196; 0.006230995514310567]], 0.7455835336813132, 
1565360741890, 133, ESTIMATION, -,[[0.010095018930575465; 0.02992674375132391; 0.005728024128428281]], 0.6970562202015876, 
1565360741911, 129, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008856353424174691; 0.027193727030700464; 0.005003007209891522]], 0.3865687842864914, 
1565360741930, 172, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010095018930575465; 0.02992674375132391; 0.005728024128428281]], 0.6970562202015876, 
1565360741938, 158, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.003664453283944287; 0.030911003893971833; 0.008600243281188599]], 0.4650344773217938, 
1565360741946, 181, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01190006257989373; 0.035688424238620384; 0.00674201882741229]], 2.174260454703046, 
1565360741973, 157, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.006714245624380653; 0.035031412918097485; 0.00393215432825406]], 0.42980109682364487, 
1565360741981, 183, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010387720292677156; 0.02924310426494983; 0.006217121102688367]], 0.7379239689681092, 
1565360811166, 152, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011885591120825741; 0.035863540552842264; 0.006731767210707795]], 2.225297238156168, 
1565360811202, 188, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010020578947910811; 0.029896179096418823; 0.005685323255842561]], 0.6790330768724795, 
1565360811213, 207, ESTIMATION, -,[[0.010020578947910811; 0.029896179096418823; 0.005685323255842561]], 0.6790330768724795, 
1565360811230, 192, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0046536250070437464; 0.03034589069619089; 0.00832422436176718]], 0.38103200226837136, 
1565360811231, 176, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010345206971763301; 0.029161975082612233; 0.006206912946567004]], 0.7242429071759087, 
1565360811247, 208, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008748276234614603; 0.0270269671788269; 0.004938525287601694]], 0.36991723653580877, 
1565360881406, 133, ESTIMATION, -,[[0.009994544835848614; 0.029858040513995595; 0.005666243044269724]], 0.6702963654936268, 
1565360881450, 160, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011898550017904793; 0.03594970320599452; 0.006732380082049213]], 2.262777497139015, 
1565360881474, 196, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.006672015959588631; 0.035025213390178375; 0.0037764772457392357]], 0.4174491784586427, 
1565360881476, 195, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004392674766973646; 0.030502563778884034; 0.008384887921464242]], 0.3987853710582717, 
1565360881485, 205, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.009994544835848614; 0.029858040513995595; 0.005666243044269724]], 0.6702963654936268, 
1565360881510, 232, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008669821001323423; 0.026806276381764943; 0.004886626515953079]], 0.35468213269927856, 
1565360881514, 236, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.01033983808017987; 0.029040991272284298; 0.0062260588296520454]], 0.7164810841296896, 
1565360951728, 175, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011867905321234908; 0.03599042125033749; 0.006727806253077962]], 2.253916127377693, 
1565360951750, 202, ESTIMATION, -,[[0.009922769601693008; 0.02976707819442313; 0.005639151994978111]], 0.6509464589060446, 
1565360951761, 170, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0037929927868807344; 0.03100822002454674; 0.008360336796980084]], 0.45296127360365845, 
1565360951766, 174, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.006710647638124471; 0.03497928949821038; 0.0036548959479152693]], 0.4129109613330073, 
1565360951773, 223, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.009922769601693008; 0.02976707819442313; 0.005639151994978111]], 0.6509464589060446, 
