Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1591701473010, 46, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00734463380693565; 0.028912846699611094; 0.004145259899490444]], 0.04353322547187816, 
1591701473027, 61, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007301217151895252; 0.02773143029655545; 0.0056887610276702616]], 0.042193532462727786, 
1591701473029, 44, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009226201197793223; 0.02482229844788084; 0.006469437238866249]], 0.07270488220586005, 
1591701473036, 35, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011852282088134358; 0.02162860239844481; 0.007520675522474075]], 0.11994692422639519, 
1591701528199, 55163, TRAINING, -,-,-,
1591701543075, 19, ESTIMATION, -,[[0.00809682178797623; 0.02752297305392994; 0.0049927768330172055]], 0.05563049617360592, 
1591701543084, 16, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00809682178797623; 0.02752297305392994; 0.0049927768330172055]], 0.05563049617360592, 
1591701543089, 22, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012638892646891825; 0.05138981307533124; 0.00713763872516215]], 0.9724420377981638, 
1591701543092, 24, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004940001054951553; 0.020589133604134658; 0.002779843255347495]], 0.11682956935187445, 
1591701543097, 13, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011813636198358955; 0.021762614105369574; 0.007414663067968741]], 0.1187184316663924, 
1591701603157, 46, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@2cd6fae8 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1591701613130, 17, ESTIMATION, -,[[0.009042877717819154; 0.02487601488171779; 0.006470529942866777]], 0.06856766771058367, 
1591701613135, 12, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012627542146815612; 0.0513828365388148; 0.007128119027566612]], 0.9717565411407818, 
1591701613137, 15, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007265991961620968; 0.02898955091901977; 0.004109912893433746]], 0.04185446466729441, 
1591701613144, 13, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008206690006911951; 0.027548734434216363; 0.004831826539444925]], 0.056571317980430476, 
1591701613146, 15, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004955626679199606; 0.020650238114398457; 0.0027878740262253527]], 0.11557818276577733, 
1591701613168, 23, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011769852840149597; 0.021892382748058967; 0.007308138316052046]], 0.1171274319564502, 
1591701613169, 24, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009042877717819154; 0.02487601488171779; 0.006470529942866777]], 0.06856766771058367, 
1591701683217, 31, ESTIMATION, -,[[0.009002064756727756; 0.024789790592351472; 0.006493088816055054]], 0.06741421973662874, 
1591701683218, 27, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012613718180896218; 0.05113161389705187; 0.007125141713782566]], 0.969722324110418, 
1591701683225, 35, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007275719284217909; 0.028931813360291134; 0.004118041187595418]], 0.04137572357110086, 
1591701683232, 27, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008427139941132616; 0.0276443544226172; 0.004445353858258003]], 0.059494085469183354, 
1591701683242, 21, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011703263244862122; 0.02200098010740121; 0.0071993380338068735]], 0.11551147683069571, 
1591701683245, 24, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009002064756727756; 0.024789790592351472; 0.006493088816055054]], 0.06741421973662874, 
1591701683247, 27, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004972665697273275; 0.02063579907818284; 0.0027994907473067204]], 0.11471700118634989, 
1591701753287, 24, ESTIMATION, -,[[0.008941147907995575; 0.02477280293276865; 0.006472715175858858]], 0.06856847642039401, 
1591701753291, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012598360029707613; 0.051604477697472464; 0.007113430868965557]], 0.9768310941217864, 
1591701753299, 25, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0071981854447198245; 0.028920786926181614; 0.004072250119015327]], 0.04250230099204837, 
1591701753322, 34, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008579068385080265; 0.027364641021669064; 0.004425639271561475]], 0.06404324337878789, 
1591701753326, 38, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004912336905356725; 0.020584695305637408; 0.0027649734536627298]], 0.1158462669501017, 
1591701753332, 27, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011568549413965587; 0.02219743307471216; 0.007008231204207248]], 0.11540558695704588, 
1591701753333, 28, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008941147907995575; 0.02477280293276865; 0.006472715175858858]], 0.06856847642039401, 
1591701773400, 62, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@2cd6fae8 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1591701823375, 23, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012603814641768303; 0.051959814356308025; 0.007116030843623582]], 0.9812783846908268, 
1591701823381, 30, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007160894251448984; 0.028947152020799612; 0.004050690863407586]], 0.0433067876716788, 
1591701823386, 36, ESTIMATION, -,[[0.008949370863379182; 0.024774683198721788; 0.006453775426458828]], 0.07012662522065717, 
1591701823389, 28, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00844896377686261; 0.027340769470199863; 0.004546949886207734]], 0.06350890766939045, 
1591701823395, 34, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004865385082502954; 0.020529177066945514; 0.0027386903641799538]], 0.11759589948627085, 
1591701823405, 26, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011522222414826002; 0.022291634892301387; 0.006923085717014264]], 0.11647170589879834, 
1591701823406, 28, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008949370863379182; 0.024774683198721788; 0.006453775426458828]], 0.07012662522065717, 
1591701893453, 31, ESTIMATION, -,[[0.008960423714656112; 0.024744477156147415; 0.006442605446124956]], 0.07115304734317314, 
1591701893455, 27, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012636514576737857; 0.052120421237746024; 0.007115844877148365]], 0.9845994760787788, 
1591701893456, 28, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007147349236867786; 0.028923272390914592; 0.00403351477553832]], 0.04400933392358823, 
1591701893471, 26, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00832852217277847; 0.0272547725543736; 0.004696657750450471]], 0.06245724359090876, 
