Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1581519456209, 42, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007385125061693688; 0.02769136436351777; 0.0056321947919461615]], 0.030867036657130968, 
1581519456229, 43, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00504921969413289; 0.02051444507981253; 0.0028381550464643994]], 0.10588049196892954, 
1581519456234, 70, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00739482881821195; 0.028837535459665532; 0.004181528328824271]], 0.03159022493078691, 
1581519456236, 54, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0092760742346755; 0.02478092903072143; 0.006434164207522449]], 0.05109088319594341, 
1581519456242, 60, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012651384148780908; 0.05022793052340042; 0.007136514706159608]], 0.7108257226092776, 
1581519456252, 49, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011921796792379024; 0.02148160869684991; 0.007556220897111641]], 0.08404806850504432, 
1581519486352, 92, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@78b44fcb (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1581519526327, 39, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012681073094668673; 0.05088413592789913; 0.007137212063829217]], 0.7176807270481269, 
1581519526349, 65, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00734463380693565; 0.028912846699611094; 0.004145259899490444]], 0.031406550278494524, 
1581519526361, 65, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004973401948904833; 0.020459223385832517; 0.0027877667462540006]], 0.10834707498313961, 
1581519526366, 87, ESTIMATION, -,[[0.009226201197793223; 0.02482229844788084; 0.006469437238866249]], 0.051081483864313465, 
1581519526367, 52, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007301217151895252; 0.02773143029655545; 0.0056887610276702616]], 0.03028288389263037, 
1581519526373, 35, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009226201197793223; 0.02482229844788084; 0.006469437238866249]], 0.051081483864313465, 
1581519526375, 53, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011852282088134358; 0.02162860239844481; 0.007520675522474075]], 0.08366558905990716, 
1581519596449, 39, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007270984585121906; 0.028963164353526374; 0.004114878679195862]], 0.030796219367859357, 
1581519596462, 55, ESTIMATION, -,[[0.00910630929467098; 0.024883933010959137; 0.006459948304770809]], 0.04953803844189761, 
1581519596494, 63, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012638892646891825; 0.05138981307533124; 0.00713763872516215]], 0.7224420377981638, 
1581519596506, 81, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00809682178797623; 0.02752297305392994; 0.0049927768330172055]], 0.039295069257070755, 
1581519596517, 42, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011813636198358955; 0.021762614105369574; 0.007414663067968741]], 0.08267933644774825, 
1581519596519, 70, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004940001054951553; 0.020589133604134658; 0.002779843255347495]], 0.10745290261689215, 
