Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1563888224594, 1856, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@62c455ad (type: tools.descartes.librede.approach.ResponseTimeRegressionApproach), -,-,
1563888262893, 57, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00843489331310679; 0.029191136557107106; 0.004613420375748778]], 4.175431335673241, 
1563888262923, 86, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012169985781501783; 0.04390141673351147; 0.006637539347295924]], 14.029116469418563, 
1563888262964, 121, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0054362473610669905; 0.021085823743697094; 0.002948991983365692]], 0.24114312577546437, 
1563888262978, 142, ESTIMATION, -,[[0.0035214225939744774; 0.018562926041604227; 0.0018806196011271286]], 0.5587072839599571, 
1563888262979, 142, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00913253064377564; 0.028177195823235995; 0.0027324405289853703]], 3.161290512822135, 
1563888262983, 136, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009905555187294739; 0.025651413379848866; 0.006867240536568517]], 7.698927349631554, 
1563888263006, 159, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009455899953088034; 0.02647602541224235; 0.006205765704188533]], 8.115383735224045, 
1563888304789, 102060, TRAINING, -,-,-,
1563888332137, 85, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008492994147241001; 0.029222456050527684; 0.0046556068098205896]], 4.403982999039134, 
1563888332140, 81, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00916641259154278; 0.027304060965749558; 0.003684537420130436]], 2.685688212820663, 
1563888332173, 121, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01213733718717695; 0.043565626634349194; 0.006635953663725765]], 13.970744311378226, 
1563888332187, 135, ESTIMATION, -,[[0.0035214225939744774; 0.018562926041604227; 0.0018806196011271286]], 0.5598691739792634, 
1563888332204, 136, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009989881958563587; 0.025707558122226932; 0.006889502849052338]], 34.66486992529026, 
1563888332214, 154, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009486602425944369; 0.026624573647717534; 0.006190373455603305]], 24.158312150957453, 
1563888402341, 93, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012116411083160267; 0.04324678476890236; 0.006626113656375283]], 15.235789264044994, 
